Alerta_ID,Proyecto_ID,Componente,Tipo_Alerta,Fecha_Alerta,Downtime_Minutos,Minutos_Hasta_Resolucion,Asignado_A
ALT-07691,PRJ-005,API Gateway,INFO,2026-04-06 15:10:00,0,0,SYSTEM_AUTO
ALT-07692,PRJ-008,Database,INFO,2026-02-23 06:59:00,0,0,SYSTEM_AUTO
ALT-07693,PRJ-006,API Gateway,INFO,2026-01-12 22:07:00,0,0,SYSTEM_AUTO
ALT-07694,PRJ-001,Auth Service,INFO,2026-04-13 10:12:00,0,0,SYSTEM_AUTO
ALT-07695,PRJ-005,Load Balancer,CRITICAL_DOWN,2026-04-29 06:17:00,118,132,EMP-001
ALT-07696,PRJ-007,Load Balancer,INFO,2026-02-08 18:18:00,0,0,SYSTEM_AUTO
ALT-07697,PRJ-004,Load Balancer,INFO,2026-03-16 07:44:00,0,0,SYSTEM_AUTO
ALT-07698,PRJ-009,Load Balancer,WARNING_SPIKE,2026-03-15 10:23:00,0,159,EMP-032
ALT-07699,PRJ-002,Database,WARNING_SPIKE,2026-01-24 01:07:00,0,45,EMP-032
ALT-07700,PRJ-003,API Gateway,INFO,2026-03-17 22:38:00,0,0,SYSTEM_AUTO
ALT-07701,PRJ-006,Database,INFO,2026-02-27 14:19:00,0,0,SYSTEM_AUTO
ALT-07702,PRJ-002,Load Balancer,INFO,2026-02-28 21:26:00,0,0,SYSTEM_AUTO
ALT-07703,PRJ-001,Auth Service,INFO,2026-03-08 06:51:00,0,0,SYSTEM_AUTO
ALT-07704,PRJ-007,Frontend UI,WARNING_SPIKE,2026-02-20 03:46:00,0,46,EMP-029
ALT-07705,PRJ-004,Frontend UI,INFO,2026-02-16 04:05:00,0,0,SYSTEM_AUTO
ALT-07706,PRJ-007,Auth Service,WARNING_SPIKE,2026-02-18 11:07:00,0,123,EMP-040
ALT-07707,PRJ-003,API Gateway,INFO,2026-01-05 12:22:00,0,0,SYSTEM_AUTO
ALT-07708,PRJ-009,Frontend UI,WARNING_SPIKE,2026-03-10 18:50:00,0,58,EMP-040
ALT-07709,PRJ-003,Frontend UI,WARNING_SPIKE,2026-03-14 23:17:00,0,75,EMP-029
ALT-07710,PRJ-009,Load Balancer,CRITICAL_DOWN,2026-02-03 00:03:00,88,115,EMP-040
ALT-07711,PRJ-004,API Gateway,INFO,2026-03-06 06:42:00,0,0,SYSTEM_AUTO
ALT-07712,PRJ-003,Auth Service,INFO,2026-03-01 00:11:00,0,0,SYSTEM_AUTO
ALT-07713,PRJ-001,Load Balancer,WARNING_SPIKE,2026-02-17 04:26:00,0,146,EMP-010
ALT-07714,PRJ-008,Database,INFO,2026-01-16 06:39:00,0,0,SYSTEM_AUTO
ALT-07715,PRJ-002,API Gateway,WARNING_SPIKE,2026-04-30 23:47:00,0,126,EMP-002
ALT-07716,PRJ-009,Frontend UI,INFO,2026-01-14 15:47:00,0,0,SYSTEM_AUTO
ALT-07717,PRJ-009,Frontend UI,INFO,2026-01-08 13:08:00,0,0,SYSTEM_AUTO
ALT-07718,PRJ-009,Load Balancer,WARNING_SPIKE,2026-01-26 21:03:00,0,167,EMP-020
ALT-07719,PRJ-006,API Gateway,WARNING_SPIKE,2026-03-11 19:15:00,0,111,EMP-021
ALT-07720,PRJ-006,API Gateway,WARNING_SPIKE,2026-04-30 08:40:00,0,51,EMP-010
ALT-07721,PRJ-005,Auth Service,INFO,2026-02-28 08:43:00,0,0,SYSTEM_AUTO
ALT-07722,PRJ-008,Load Balancer,CRITICAL_DOWN,2026-02-14 19:16:00,39,56,EMP-031
ALT-07723,PRJ-004,Auth Service,INFO,2026-04-12 10:26:00,0,0,SYSTEM_AUTO
ALT-07724,PRJ-009,API Gateway,INFO,2026-03-27 17:55:00,0,0,SYSTEM_AUTO
ALT-07725,PRJ-004,Frontend UI,INFO,2026-04-19 13:39:00,0,0,SYSTEM_AUTO
ALT-07726,PRJ-006,Auth Service,INFO,2026-01-07 00:53:00,0,0,SYSTEM_AUTO
ALT-07727,PRJ-004,Frontend UI,INFO,2026-03-14 18:17:00,0,0,SYSTEM_AUTO
ALT-07728,PRJ-010,Frontend UI,WARNING_SPIKE,2026-01-10 14:39:00,0,86,EMP-032
ALT-07729,PRJ-003,Auth Service,INFO,2026-03-17 15:39:00,0,0,SYSTEM_AUTO
ALT-07730,PRJ-005,Load Balancer,INFO,2026-02-19 21:43:00,0,0,SYSTEM_AUTO
ALT-07731,PRJ-005,Database,INFO,2026-04-02 07:50:00,0,0,SYSTEM_AUTO
ALT-07732,PRJ-002,Frontend UI,WARNING_SPIKE,2026-01-10 07:12:00,0,69,EMP-020
ALT-07733,PRJ-003,Database,CRITICAL_DOWN,2026-01-23 08:15:00,16,24,EMP-010
ALT-07734,PRJ-005,Load Balancer,INFO,2026-02-22 14:00:00,0,0,SYSTEM_AUTO
ALT-07735,PRJ-008,Database,CRITICAL_DOWN,2026-03-01 05:30:00,13,37,EMP-044
ALT-07736,PRJ-006,Auth Service,INFO,2026-04-23 08:10:00,0,0,SYSTEM_AUTO
ALT-07737,PRJ-007,Load Balancer,INFO,2026-01-11 13:30:00,0,0,SYSTEM_AUTO
ALT-07738,PRJ-008,Frontend UI,WARNING_SPIKE,2026-01-08 18:31:00,0,131,EMP-002
ALT-07739,PRJ-001,Frontend UI,INFO,2026-03-28 22:47:00,0,0,SYSTEM_AUTO
ALT-07740,PRJ-009,Auth Service,INFO,2026-03-24 09:41:00,0,0,SYSTEM_AUTO
ALT-07741,PRJ-001,Auth Service,CRITICAL_DOWN,2026-03-23 07:09:00,35,42,EMP-020
ALT-07742,PRJ-003,Load Balancer,WARNING_SPIKE,2026-02-08 13:35:00,0,60,EMP-021
ALT-07743,PRJ-010,API Gateway,WARNING_SPIKE,2026-04-21 03:49:00,0,33,EMP-020
ALT-07744,PRJ-006,Frontend UI,CRITICAL_DOWN,2026-04-19 15:01:00,76,89,EMP-019
ALT-07745,PRJ-005,Load Balancer,WARNING_SPIKE,2026-02-21 18:11:00,0,65,EMP-020
ALT-07746,PRJ-003,Database,WARNING_SPIKE,2026-02-16 07:39:00,0,137,EMP-044
ALT-07747,PRJ-008,Frontend UI,WARNING_SPIKE,2026-01-13 14:41:00,0,157,EMP-029
ALT-07748,PRJ-009,Auth Service,INFO,2026-04-09 12:35:00,0,0,SYSTEM_AUTO
ALT-07749,PRJ-003,Load Balancer,WARNING_SPIKE,2026-04-15 17:41:00,0,134,EMP-042
ALT-07750,PRJ-009,API Gateway,CRITICAL_DOWN,2026-03-29 02:21:00,31,37,EMP-025
ALT-07751,PRJ-010,Load Balancer,INFO,2026-01-07 18:36:00,0,0,SYSTEM_AUTO
ALT-07752,PRJ-003,API Gateway,INFO,2026-03-06 16:09:00,0,0,SYSTEM_AUTO
ALT-07753,PRJ-004,Load Balancer,INFO,2026-02-13 10:02:00,0,0,SYSTEM_AUTO
ALT-07754,PRJ-003,API Gateway,INFO,2026-02-19 03:04:00,0,0,SYSTEM_AUTO
ALT-07755,PRJ-003,Database,CRITICAL_DOWN,2026-02-23 19:21:00,95,100,EMP-001
ALT-07756,PRJ-004,Database,WARNING_SPIKE,2026-03-17 12:51:00,0,26,EMP-022
ALT-07757,PRJ-010,Database,INFO,2026-01-21 22:40:00,0,0,SYSTEM_AUTO
ALT-07758,PRJ-009,API Gateway,INFO,2026-02-19 00:31:00,0,0,SYSTEM_AUTO
ALT-07759,PRJ-003,Database,INFO,2026-01-19 17:31:00,0,0,SYSTEM_AUTO
ALT-07760,PRJ-006,Database,INFO,2026-02-05 06:01:00,0,0,SYSTEM_AUTO
ALT-07761,PRJ-004,Auth Service,INFO,2026-02-08 22:56:00,0,0,SYSTEM_AUTO
ALT-07762,PRJ-003,Frontend UI,INFO,2026-03-17 17:02:00,0,0,SYSTEM_AUTO
ALT-07763,PRJ-009,API Gateway,WARNING_SPIKE,2026-03-14 22:45:00,0,112,EMP-005
ALT-07764,PRJ-001,Auth Service,INFO,2026-04-14 20:20:00,0,0,SYSTEM_AUTO
ALT-07765,PRJ-002,Auth Service,WARNING_SPIKE,2026-01-27 06:44:00,0,108,EMP-001
ALT-07766,PRJ-002,Frontend UI,INFO,2026-04-28 09:07:00,0,0,SYSTEM_AUTO
ALT-07767,PRJ-003,Frontend UI,INFO,2026-04-10 19:47:00,0,0,SYSTEM_AUTO
ALT-07768,PRJ-004,API Gateway,INFO,2026-01-30 04:15:00,0,0,SYSTEM_AUTO
ALT-07769,PRJ-007,Load Balancer,INFO,2026-01-02 13:04:00,0,0,SYSTEM_AUTO
ALT-07770,PRJ-007,Load Balancer,INFO,2026-02-11 01:23:00,0,0,SYSTEM_AUTO
ALT-07771,PRJ-005,Database,INFO,2026-03-03 12:37:00,0,0,SYSTEM_AUTO
ALT-07772,PRJ-009,Database,INFO,2026-02-25 11:45:00,0,0,SYSTEM_AUTO
ALT-07773,PRJ-007,Frontend UI,INFO,2026-02-12 00:23:00,0,0,SYSTEM_AUTO
ALT-07774,PRJ-005,Database,WARNING_SPIKE,2026-03-10 12:31:00,0,120,EMP-005
ALT-07775,PRJ-001,Auth Service,INFO,2026-03-27 04:42:00,0,0,SYSTEM_AUTO
ALT-07776,PRJ-005,Frontend UI,INFO,2026-03-16 14:37:00,0,0,SYSTEM_AUTO
ALT-07777,PRJ-003,Load Balancer,INFO,2026-03-05 14:31:00,0,0,SYSTEM_AUTO
ALT-07778,PRJ-010,Frontend UI,INFO,2026-02-09 19:36:00,0,0,SYSTEM_AUTO
ALT-07779,PRJ-007,Load Balancer,INFO,2026-01-16 04:19:00,0,0,SYSTEM_AUTO
ALT-07780,PRJ-008,Frontend UI,WARNING_SPIKE,2026-03-01 21:49:00,0,73,EMP-044
ALT-07781,PRJ-003,Auth Service,INFO,2026-02-07 09:16:00,0,0,SYSTEM_AUTO
ALT-07782,PRJ-010,Auth Service,WARNING_SPIKE,2026-02-20 17:47:00,0,41,EMP-010
ALT-07783,PRJ-007,Database,INFO,2026-03-14 19:00:00,0,0,SYSTEM_AUTO
ALT-07784,PRJ-007,API Gateway,CRITICAL_DOWN,2026-01-10 08:47:00,74,103,EMP-029
ALT-07785,PRJ-008,Database,WARNING_SPIKE,2026-01-11 11:18:00,0,67,EMP-042
ALT-07786,PRJ-003,Auth Service,INFO,2026-04-11 20:58:00,0,0,SYSTEM_AUTO
ALT-07787,PRJ-008,Database,INFO,2026-04-11 15:32:00,0,0,SYSTEM_AUTO
ALT-07788,PRJ-009,Frontend UI,WARNING_SPIKE,2026-02-12 19:04:00,0,122,EMP-015
ALT-07789,PRJ-005,Load Balancer,INFO,2026-03-14 09:54:00,0,0,SYSTEM_AUTO
ALT-07790,PRJ-007,Auth Service,INFO,2026-04-14 21:55:00,0,0,SYSTEM_AUTO
ALT-07791,PRJ-009,Database,INFO,2026-01-16 08:20:00,0,0,SYSTEM_AUTO
ALT-07792,PRJ-004,Database,INFO,2026-04-01 14:07:00,0,0,SYSTEM_AUTO
ALT-07793,PRJ-008,Load Balancer,INFO,2026-03-10 07:47:00,0,0,SYSTEM_AUTO
ALT-07794,PRJ-006,API Gateway,INFO,2026-03-30 20:30:00,0,0,SYSTEM_AUTO
ALT-07795,PRJ-001,API Gateway,INFO,2026-03-05 21:50:00,0,0,SYSTEM_AUTO
ALT-07796,PRJ-006,Frontend UI,INFO,2026-01-26 09:24:00,0,0,SYSTEM_AUTO
ALT-07797,PRJ-009,Frontend UI,CRITICAL_DOWN,2026-03-01 10:07:00,11,32,EMP-015
ALT-07798,PRJ-010,Auth Service,CRITICAL_DOWN,2026-01-13 12:28:00,9,35,EMP-015
ALT-07799,PRJ-002,Database,INFO,2026-03-01 14:46:00,0,0,SYSTEM_AUTO
ALT-07800,PRJ-004,Database,INFO,2026-02-02 09:46:00,0,0,SYSTEM_AUTO
ALT-07801,PRJ-001,Load Balancer,INFO,2026-01-26 02:32:00,0,0,SYSTEM_AUTO
ALT-07802,PRJ-010,Load Balancer,INFO,2026-01-19 03:18:00,0,0,SYSTEM_AUTO
ALT-07803,PRJ-007,Auth Service,WARNING_SPIKE,2026-01-27 20:53:00,0,97,EMP-042
ALT-07804,PRJ-004,Load Balancer,INFO,2026-03-14 04:49:00,0,0,SYSTEM_AUTO
ALT-07805,PRJ-009,Load Balancer,INFO,2026-01-09 19:42:00,0,0,SYSTEM_AUTO
ALT-07806,PRJ-003,Auth Service,WARNING_SPIKE,2026-02-08 22:10:00,0,96,EMP-042
ALT-07807,PRJ-001,Database,WARNING_SPIKE,2026-03-26 10:46:00,0,41,EMP-010
ALT-07808,PRJ-003,Database,INFO,2026-03-12 17:59:00,0,0,SYSTEM_AUTO
ALT-07809,PRJ-003,API Gateway,WARNING_SPIKE,2026-01-12 02:35:00,0,154,EMP-034
ALT-07810,PRJ-007,Auth Service,INFO,2026-01-30 15:15:00,0,0,SYSTEM_AUTO
ALT-07811,PRJ-001,Auth Service,INFO,2026-02-15 04:30:00,0,0,SYSTEM_AUTO
ALT-07812,PRJ-002,Auth Service,INFO,2026-03-07 17:57:00,0,0,SYSTEM_AUTO
ALT-07813,PRJ-003,Auth Service,INFO,2026-03-25 20:50:00,0,0,SYSTEM_AUTO
ALT-07814,PRJ-004,API Gateway,WARNING_SPIKE,2026-02-24 01:44:00,0,106,EMP-029
ALT-07815,PRJ-003,Database,CRITICAL_DOWN,2026-03-02 19:24:00,8,22,EMP-042
ALT-07816,PRJ-009,Frontend UI,INFO,2026-04-15 12:30:00,0,0,SYSTEM_AUTO
ALT-07817,PRJ-002,Frontend UI,WARNING_SPIKE,2026-01-12 21:29:00,0,87,EMP-013
ALT-07818,PRJ-004,Load Balancer,INFO,2026-02-02 03:55:00,0,0,SYSTEM_AUTO
ALT-07819,PRJ-010,Database,INFO,2026-03-04 11:15:00,0,0,SYSTEM_AUTO
ALT-07820,PRJ-003,Frontend UI,CRITICAL_DOWN,2026-04-02 19:15:00,108,131,EMP-025
ALT-07821,PRJ-006,Database,INFO,2026-01-30 20:14:00,0,0,SYSTEM_AUTO
ALT-07822,PRJ-004,Database,INFO,2026-04-09 23:25:00,0,0,SYSTEM_AUTO
ALT-07823,PRJ-003,Frontend UI,INFO,2026-01-15 20:07:00,0,0,SYSTEM_AUTO
ALT-07824,PRJ-003,Auth Service,INFO,2026-04-09 07:48:00,0,0,SYSTEM_AUTO
ALT-07825,PRJ-001,Auth Service,INFO,2026-04-17 05:54:00,0,0,SYSTEM_AUTO
ALT-07826,PRJ-001,Frontend UI,INFO,2026-03-20 07:19:00,0,0,SYSTEM_AUTO
ALT-07827,PRJ-010,Database,WARNING_SPIKE,2026-04-14 11:36:00,0,28,EMP-005
ALT-07828,PRJ-006,Auth Service,INFO,2026-03-12 02:04:00,0,0,SYSTEM_AUTO
ALT-07829,PRJ-009,Auth Service,INFO,2026-03-27 02:26:00,0,0,SYSTEM_AUTO
ALT-07830,PRJ-001,API Gateway,WARNING_SPIKE,2026-04-08 12:27:00,0,34,EMP-020
ALT-07831,PRJ-002,API Gateway,WARNING_SPIKE,2026-04-22 02:15:00,0,151,EMP-042
ALT-07832,PRJ-002,Auth Service,INFO,2026-02-13 14:01:00,0,0,SYSTEM_AUTO
ALT-07833,PRJ-007,Auth Service,INFO,2026-03-30 11:51:00,0,0,SYSTEM_AUTO
ALT-07834,PRJ-003,API Gateway,INFO,2026-03-04 13:17:00,0,0,SYSTEM_AUTO
ALT-07835,PRJ-003,Database,WARNING_SPIKE,2026-03-28 21:48:00,0,45,EMP-015
ALT-07836,PRJ-005,Database,WARNING_SPIKE,2026-02-27 20:01:00,0,21,EMP-010
ALT-07837,PRJ-003,Load Balancer,INFO,2026-04-09 08:27:00,0,0,SYSTEM_AUTO
ALT-07838,PRJ-006,API Gateway,WARNING_SPIKE,2026-01-24 15:03:00,0,95,EMP-034
ALT-07839,PRJ-008,API Gateway,INFO,2026-03-07 07:47:00,0,0,SYSTEM_AUTO
ALT-07840,PRJ-005,Auth Service,WARNING_SPIKE,2026-02-23 07:51:00,0,41,EMP-031
ALT-07841,PRJ-004,Frontend UI,INFO,2026-04-02 04:43:00,0,0,SYSTEM_AUTO
ALT-07842,PRJ-003,Database,WARNING_SPIKE,2026-04-12 21:22:00,0,97,EMP-030
ALT-07843,PRJ-010,Database,INFO,2026-03-13 10:49:00,0,0,SYSTEM_AUTO
ALT-07844,PRJ-002,Database,INFO,2026-04-14 19:47:00,0,0,SYSTEM_AUTO
ALT-07845,PRJ-006,API Gateway,INFO,2026-04-19 06:54:00,0,0,SYSTEM_AUTO
ALT-07846,PRJ-003,Frontend UI,INFO,2026-01-31 11:31:00,0,0,SYSTEM_AUTO
ALT-07847,PRJ-001,Auth Service,INFO,2026-03-01 02:19:00,0,0,SYSTEM_AUTO
ALT-07848,PRJ-008,Load Balancer,INFO,2026-04-13 23:44:00,0,0,SYSTEM_AUTO
ALT-07849,PRJ-003,API Gateway,WARNING_SPIKE,2026-02-23 09:37:00,0,122,EMP-001
ALT-07850,PRJ-002,Frontend UI,CRITICAL_DOWN,2026-04-29 00:03:00,7,35,EMP-037
ALT-07851,PRJ-009,Frontend UI,INFO,2026-04-18 21:50:00,0,0,SYSTEM_AUTO
ALT-07852,PRJ-006,Frontend UI,INFO,2026-02-05 10:53:00,0,0,SYSTEM_AUTO
ALT-07853,PRJ-010,Frontend UI,INFO,2026-02-27 11:52:00,0,0,SYSTEM_AUTO
ALT-07854,PRJ-009,Frontend UI,CRITICAL_DOWN,2026-03-10 09:10:00,101,130,EMP-034
ALT-07855,PRJ-002,Load Balancer,WARNING_SPIKE,2026-03-27 10:34:00,0,110,EMP-013
ALT-07856,PRJ-005,Frontend UI,CRITICAL_DOWN,2026-01-08 02:31:00,26,43,EMP-025
ALT-07857,PRJ-007,Frontend UI,INFO,2026-02-17 01:58:00,0,0,SYSTEM_AUTO
ALT-07858,PRJ-010,Auth Service,INFO,2026-02-06 17:43:00,0,0,SYSTEM_AUTO
ALT-07859,PRJ-008,Database,WARNING_SPIKE,2026-02-09 17:07:00,0,80,EMP-029
ALT-07860,PRJ-003,Frontend UI,INFO,2026-01-31 20:30:00,0,0,SYSTEM_AUTO
ALT-07861,PRJ-004,Frontend UI,INFO,2026-04-25 08:19:00,0,0,SYSTEM_AUTO
ALT-07862,PRJ-002,Load Balancer,INFO,2026-04-21 19:50:00,0,0,SYSTEM_AUTO
ALT-07863,PRJ-005,Auth Service,INFO,2026-02-28 09:32:00,0,0,SYSTEM_AUTO
ALT-07864,PRJ-001,Database,WARNING_SPIKE,2026-03-07 03:02:00,0,101,EMP-020
ALT-07865,PRJ-005,Database,INFO,2026-04-19 14:49:00,0,0,SYSTEM_AUTO
ALT-07866,PRJ-001,Database,INFO,2026-02-22 08:28:00,0,0,SYSTEM_AUTO
ALT-07867,PRJ-003,API Gateway,INFO,2026-04-06 23:57:00,0,0,SYSTEM_AUTO
ALT-07868,PRJ-001,Auth Service,CRITICAL_DOWN,2026-03-23 23:00:00,45,69,EMP-034
ALT-07869,PRJ-003,Frontend UI,INFO,2026-04-26 16:26:00,0,0,SYSTEM_AUTO
ALT-07870,PRJ-005,API Gateway,WARNING_SPIKE,2026-02-27 11:47:00,0,172,EMP-010
ALT-07871,PRJ-010,Auth Service,WARNING_SPIKE,2026-03-27 18:21:00,0,99,EMP-002
ALT-07872,PRJ-008,Frontend UI,INFO,2026-02-07 08:35:00,0,0,SYSTEM_AUTO
ALT-07873,PRJ-005,Database,INFO,2026-01-19 15:11:00,0,0,SYSTEM_AUTO
ALT-07874,PRJ-008,API Gateway,INFO,2026-04-06 17:18:00,0,0,SYSTEM_AUTO
ALT-07875,PRJ-008,Load Balancer,CRITICAL_DOWN,2026-03-04 14:01:00,55,61,EMP-013
ALT-07876,PRJ-005,Database,INFO,2026-03-05 16:38:00,0,0,SYSTEM_AUTO
ALT-07877,PRJ-007,API Gateway,CRITICAL_DOWN,2026-03-02 17:39:00,40,55,EMP-019
ALT-07878,PRJ-008,Auth Service,WARNING_SPIKE,2026-02-01 19:46:00,0,163,EMP-021
ALT-07879,PRJ-003,API Gateway,INFO,2026-01-11 10:59:00,0,0,SYSTEM_AUTO
ALT-07880,PRJ-002,Database,INFO,2026-01-24 08:21:00,0,0,SYSTEM_AUTO
ALT-07881,PRJ-007,Database,INFO,2026-03-06 02:46:00,0,0,SYSTEM_AUTO
ALT-07882,PRJ-007,Frontend UI,INFO,2026-01-17 05:59:00,0,0,SYSTEM_AUTO
ALT-07883,PRJ-008,Auth Service,INFO,2026-03-07 19:47:00,0,0,SYSTEM_AUTO
ALT-07884,PRJ-004,Auth Service,INFO,2026-03-27 08:57:00,0,0,SYSTEM_AUTO
ALT-07885,PRJ-001,Database,WARNING_SPIKE,2026-01-11 05:58:00,0,101,EMP-034
ALT-07886,PRJ-001,Database,WARNING_SPIKE,2026-02-18 07:25:00,0,23,EMP-020
ALT-07887,PRJ-001,Auth Service,WARNING_SPIKE,2026-04-26 11:32:00,0,78,EMP-019
ALT-07888,PRJ-007,API Gateway,INFO,2026-02-04 10:28:00,0,0,SYSTEM_AUTO
ALT-07889,PRJ-002,API Gateway,WARNING_SPIKE,2026-03-24 07:05:00,0,105,EMP-005
ALT-07890,PRJ-002,Database,INFO,2026-04-09 02:31:00,0,0,SYSTEM_AUTO
ALT-07891,PRJ-005,Auth Service,INFO,2026-01-25 20:13:00,0,0,SYSTEM_AUTO
ALT-07892,PRJ-007,Load Balancer,CRITICAL_DOWN,2026-04-17 06:07:00,72,82,EMP-013
ALT-07893,PRJ-010,API Gateway,WARNING_SPIKE,2026-01-14 12:37:00,0,126,EMP-022
ALT-07894,PRJ-006,Load Balancer,CRITICAL_DOWN,2026-01-06 03:10:00,59,65,EMP-021
ALT-07895,PRJ-007,Load Balancer,WARNING_SPIKE,2026-02-18 20:13:00,0,30,EMP-042
ALT-07896,PRJ-009,Frontend UI,INFO,2026-03-04 00:59:00,0,0,SYSTEM_AUTO
ALT-07897,PRJ-005,Frontend UI,INFO,2026-02-03 00:57:00,0,0,SYSTEM_AUTO
ALT-07898,PRJ-004,API Gateway,CRITICAL_DOWN,2026-01-11 01:21:00,8,22,EMP-044
ALT-07899,PRJ-002,Auth Service,CRITICAL_DOWN,2026-03-11 10:00:00,106,118,EMP-015
ALT-07900,PRJ-004,Auth Service,INFO,2026-02-06 07:50:00,0,0,SYSTEM_AUTO
ALT-07901,PRJ-002,Database,INFO,2026-01-17 07:30:00,0,0,SYSTEM_AUTO
ALT-07902,PRJ-008,API Gateway,INFO,2026-01-19 16:23:00,0,0,SYSTEM_AUTO
ALT-07903,PRJ-008,Auth Service,CRITICAL_DOWN,2026-04-27 14:58:00,45,50,EMP-022
ALT-07904,PRJ-003,Load Balancer,INFO,2026-03-02 07:29:00,0,0,SYSTEM_AUTO
ALT-07905,PRJ-006,Frontend UI,WARNING_SPIKE,2026-03-01 23:48:00,0,141,EMP-002
ALT-07906,PRJ-001,Auth Service,INFO,2026-01-26 07:18:00,0,0,SYSTEM_AUTO
ALT-07907,PRJ-010,Auth Service,INFO,2026-02-19 00:09:00,0,0,SYSTEM_AUTO
ALT-07908,PRJ-010,Load Balancer,WARNING_SPIKE,2026-01-13 18:15:00,0,97,EMP-010
ALT-07909,PRJ-008,API Gateway,INFO,2026-03-28 10:27:00,0,0,SYSTEM_AUTO
ALT-07910,PRJ-007,Load Balancer,INFO,2026-03-05 20:44:00,0,0,SYSTEM_AUTO
ALT-07911,PRJ-004,Load Balancer,INFO,2026-03-16 16:07:00,0,0,SYSTEM_AUTO
ALT-07912,PRJ-002,Database,WARNING_SPIKE,2026-03-27 07:00:00,0,156,EMP-013
ALT-07913,PRJ-001,Auth Service,INFO,2026-01-30 07:39:00,0,0,SYSTEM_AUTO
ALT-07914,PRJ-002,Load Balancer,INFO,2026-02-04 14:11:00,0,0,SYSTEM_AUTO
ALT-07915,PRJ-003,API Gateway,WARNING_SPIKE,2026-03-08 09:01:00,0,157,EMP-019
ALT-07916,PRJ-004,Auth Service,INFO,2026-03-31 07:29:00,0,0,SYSTEM_AUTO
ALT-07917,PRJ-004,Auth Service,INFO,2026-04-04 03:28:00,0,0,SYSTEM_AUTO
ALT-07918,PRJ-009,Auth Service,INFO,2026-03-07 05:42:00,0,0,SYSTEM_AUTO
ALT-07919,PRJ-003,API Gateway,INFO,2026-03-27 18:13:00,0,0,SYSTEM_AUTO
ALT-07920,PRJ-008,Database,WARNING_SPIKE,2026-01-20 01:58:00,0,19,EMP-002
ALT-07921,PRJ-001,Auth Service,WARNING_SPIKE,2026-03-03 10:25:00,0,65,EMP-032
ALT-07922,PRJ-006,API Gateway,INFO,2026-03-16 16:21:00,0,0,SYSTEM_AUTO
ALT-07923,PRJ-006,Load Balancer,INFO,2026-03-15 20:37:00,0,0,SYSTEM_AUTO
ALT-07924,PRJ-009,Load Balancer,INFO,2026-04-22 02:08:00,0,0,SYSTEM_AUTO
ALT-07925,PRJ-006,Load Balancer,INFO,2026-01-29 09:32:00,0,0,SYSTEM_AUTO
ALT-07926,PRJ-007,Load Balancer,WARNING_SPIKE,2026-03-15 00:41:00,0,98,EMP-019
ALT-07927,PRJ-009,Auth Service,WARNING_SPIKE,2026-01-02 03:16:00,0,84,EMP-020
ALT-07928,PRJ-003,Frontend UI,INFO,2026-01-28 04:42:00,0,0,SYSTEM_AUTO
ALT-07929,PRJ-001,Auth Service,INFO,2026-02-22 06:38:00,0,0,SYSTEM_AUTO
ALT-07930,PRJ-009,Load Balancer,WARNING_SPIKE,2026-02-25 22:05:00,0,88,EMP-005
ALT-07931,PRJ-005,Auth Service,WARNING_SPIKE,2026-03-26 14:11:00,0,54,EMP-019
ALT-07932,PRJ-003,Load Balancer,INFO,2026-02-17 19:25:00,0,0,SYSTEM_AUTO
ALT-07933,PRJ-002,Load Balancer,INFO,2026-03-20 15:56:00,0,0,SYSTEM_AUTO
ALT-07934,PRJ-007,API Gateway,INFO,2026-01-10 17:33:00,0,0,SYSTEM_AUTO
ALT-07935,PRJ-008,Frontend UI,CRITICAL_DOWN,2026-03-26 00:44:00,117,131,EMP-040
ALT-07936,PRJ-007,Database,INFO,2026-01-16 14:41:00,0,0,SYSTEM_AUTO
ALT-07937,PRJ-009,Load Balancer,WARNING_SPIKE,2026-04-20 05:46:00,0,156,EMP-029
ALT-07938,PRJ-010,Frontend UI,WARNING_SPIKE,2026-02-25 10:28:00,0,142,EMP-019
ALT-07939,PRJ-005,Database,INFO,2026-02-18 14:48:00,0,0,SYSTEM_AUTO
ALT-07940,PRJ-002,Load Balancer,INFO,2026-01-17 00:09:00,0,0,SYSTEM_AUTO
ALT-07941,PRJ-002,Load Balancer,INFO,2026-02-02 09:26:00,0,0,SYSTEM_AUTO
ALT-07942,PRJ-008,Frontend UI,WARNING_SPIKE,2026-04-17 18:53:00,0,143,EMP-030
ALT-07943,PRJ-009,Frontend UI,INFO,2026-03-20 19:56:00,0,0,SYSTEM_AUTO
ALT-07944,PRJ-004,API Gateway,INFO,2026-04-09 01:20:00,0,0,SYSTEM_AUTO
ALT-07945,PRJ-007,Frontend UI,WARNING_SPIKE,2026-04-15 16:13:00,0,85,EMP-013
ALT-07946,PRJ-004,Load Balancer,INFO,2026-04-23 04:25:00,0,0,SYSTEM_AUTO
ALT-07947,PRJ-006,API Gateway,INFO,2026-03-15 18:31:00,0,0,SYSTEM_AUTO
ALT-07948,PRJ-008,API Gateway,INFO,2026-01-27 17:03:00,0,0,SYSTEM_AUTO
ALT-07949,PRJ-003,Database,INFO,2026-01-31 05:02:00,0,0,SYSTEM_AUTO
ALT-07950,PRJ-002,Load Balancer,INFO,2026-02-19 22:18:00,0,0,SYSTEM_AUTO
ALT-07951,PRJ-006,Load Balancer,INFO,2026-04-05 16:27:00,0,0,SYSTEM_AUTO
