Bug_ID,Proyecto_ID,Reporter_ID,Developer_ID,Entorno,Severidad,Fecha_Creacion,Tiempo_Resolucion_Minutos,Horas_Retrabajo
BUG-1493,PRJ-009,EMP-039,EMP-038,QA,HIGH,2026-01-05 17:00:00,363,4.67
BUG-1494,PRJ-003,EMP-027,EMP-050,UAT,HIGH,2026-01-30 12:00:00,155,1.53
BUG-1495,PRJ-006,EMP-014,EMP-006,QA,HIGH,2026-01-23 17:00:00,374,4.08
BUG-1496,PRJ-001,EMP-026,EMP-006,UAT,LOW,2026-04-24 13:00:00,711,6.96
BUG-1497,PRJ-001,EMP-011,EMP-023,QA,MEDIUM,2026-04-14 17:00:00,698,10.44
BUG-1498,PRJ-009,EMP-024,EMP-050,QA,MEDIUM,2026-03-12 10:00:00,760,13.11
BUG-1499,PRJ-002,EMP-039,EMP-046,QA,CRITICAL,2026-03-22 13:00:00,36,0.43
BUG-1500,PRJ-007,EMP-011,EMP-046,QA,MEDIUM,2026-04-11 14:00:00,1964,32.14
BUG-1501,PRJ-003,EMP-024,EMP-038,PRODUCTION,LOW,2026-04-30 12:00:00,2279,21.44
BUG-1502,PRJ-001,EMP-011,EMP-046,QA,HIGH,2026-02-01 13:00:00,470,6.26
BUG-1503,PRJ-009,EMP-016,EMP-006,UAT,MEDIUM,2026-03-13 14:00:00,1612,28.67
BUG-1504,PRJ-004,EMP-004,EMP-050,QA,LOW,2026-03-22 09:00:00,1438,25.22
BUG-1505,PRJ-001,EMP-008,EMP-023,QA,HIGH,2026-03-04 13:00:00,309,5.1
BUG-1506,PRJ-001,EMP-008,EMP-006,QA,HIGH,2026-04-13 17:00:00,177,1.75
BUG-1507,PRJ-006,EMP-039,EMP-003,QA,MEDIUM,2026-04-11 12:00:00,2057,31.11
BUG-1508,PRJ-007,EMP-014,EMP-023,QA,HIGH,2026-02-07 17:00:00,233,2.78
BUG-1509,PRJ-001,EMP-048,EMP-003,UAT,MEDIUM,2026-04-17 08:00:00,1407,24.03
BUG-1510,PRJ-004,EMP-033,EMP-023,QA,HIGH,2026-04-05 14:00:00,663,8.79
BUG-1511,PRJ-009,EMP-039,EMP-028,QA,LOW,2026-04-29 14:00:00,1531,28.1
BUG-1512,PRJ-007,EMP-024,EMP-047,QA,HIGH,2026-04-27 12:00:00,625,9.83
BUG-1513,PRJ-005,EMP-014,EMP-028,QA,MEDIUM,2026-01-26 10:00:00,696,7.67
BUG-1514,PRJ-007,EMP-039,EMP-038,QA,MEDIUM,2026-03-30 08:00:00,2671,47.73
BUG-1515,PRJ-003,EMP-048,EMP-050,QA,HIGH,2026-01-19 14:00:00,477,8.46
BUG-1516,PRJ-001,EMP-027,EMP-028,UAT,LOW,2026-03-11 15:00:00,2481,34.62
BUG-1517,PRJ-006,EMP-004,EMP-023,QA,HIGH,2026-04-29 09:00:00,617,6.0
BUG-1518,PRJ-009,EMP-004,EMP-047,QA,HIGH,2026-02-13 10:00:00,712,10.9
BUG-1519,PRJ-007,EMP-016,EMP-006,QA,MEDIUM,2026-02-28 17:00:00,2550,50.88
BUG-1520,PRJ-003,EMP-039,EMP-047,UAT,LOW,2026-02-15 10:00:00,1010,19.56
BUG-1521,PRJ-006,EMP-049,EMP-038,UAT,MEDIUM,2026-03-03 10:00:00,1852,35.03
BUG-1522,PRJ-009,EMP-049,EMP-023,UAT,HIGH,2026-02-14 13:00:00,230,4.36
BUG-1523,PRJ-006,EMP-033,EMP-028,QA,LOW,2026-01-06 16:00:00,2710,51.13
BUG-1524,PRJ-009,EMP-014,EMP-023,UAT,LOW,2026-01-22 15:00:00,1925,24.9
BUG-1525,PRJ-004,EMP-011,EMP-006,UAT,LOW,2026-02-17 16:00:00,1424,27.23
BUG-1526,PRJ-002,EMP-041,EMP-003,QA,MEDIUM,2026-02-10 17:00:00,569,11.11
BUG-1527,PRJ-001,EMP-027,EMP-046,UAT,MEDIUM,2026-03-30 16:00:00,2033,22.53
BUG-1528,PRJ-001,EMP-004,EMP-003,QA,LOW,2026-03-13 13:00:00,2427,29.37
BUG-1529,PRJ-003,EMP-004,EMP-038,PRODUCTION,MEDIUM,2026-04-01 12:00:00,984,13.35
BUG-1530,PRJ-001,EMP-048,EMP-006,QA,MEDIUM,2026-04-04 16:00:00,2535,44.31
BUG-1531,PRJ-002,EMP-016,EMP-023,UAT,LOW,2026-04-14 14:00:00,2082,35.13
BUG-1532,PRJ-001,EMP-008,EMP-028,PRODUCTION,HIGH,2026-02-21 13:00:00,120,2.39
BUG-1533,PRJ-009,EMP-026,EMP-006,QA,HIGH,2026-02-26 14:00:00,185,3.45
BUG-1534,PRJ-008,EMP-004,EMP-006,QA,HIGH,2026-02-20 13:00:00,198,2.7
BUG-1535,PRJ-009,EMP-014,EMP-023,QA,LOW,2026-03-12 14:00:00,2802,33.46
BUG-1536,PRJ-008,EMP-048,EMP-046,QA,HIGH,2026-02-09 10:00:00,642,7.34
BUG-1537,PRJ-008,EMP-024,EMP-023,QA,LOW,2026-01-01 14:00:00,1459,13.72
BUG-1538,PRJ-003,EMP-041,EMP-047,QA,CRITICAL,2026-03-28 13:00:00,82,1.25
BUG-1539,PRJ-010,EMP-008,EMP-023,UAT,MEDIUM,2026-03-22 14:00:00,1231,23.9
BUG-1540,PRJ-005,EMP-004,EMP-006,QA,MEDIUM,2026-04-22 13:00:00,1593,16.03
BUG-1541,PRJ-007,EMP-011,EMP-046,UAT,MEDIUM,2026-01-04 13:00:00,2222,19.68
BUG-1542,PRJ-010,EMP-033,EMP-028,QA,MEDIUM,2026-03-26 15:00:00,1449,21.29
BUG-1543,PRJ-001,EMP-004,EMP-047,QA,HIGH,2026-03-22 10:00:00,652,8.74
BUG-1544,PRJ-005,EMP-024,EMP-006,QA,CRITICAL,2026-01-14 16:00:00,182,2.43
BUG-1545,PRJ-009,EMP-041,EMP-038,QA,MEDIUM,2026-01-19 12:00:00,861,14.96
BUG-1546,PRJ-010,EMP-008,EMP-023,QA,HIGH,2026-04-01 14:00:00,610,6.44
BUG-1547,PRJ-002,EMP-033,EMP-046,UAT,LOW,2026-01-20 14:00:00,1448,14.09
BUG-1548,PRJ-001,EMP-033,EMP-050,UAT,MEDIUM,2026-01-21 08:00:00,1828,36.45
BUG-1549,PRJ-003,EMP-016,EMP-050,QA,HIGH,2026-01-07 15:00:00,713,9.51
BUG-1550,PRJ-004,EMP-048,EMP-047,QA,HIGH,2026-02-27 13:00:00,458,6.37
BUG-1551,PRJ-007,EMP-011,EMP-006,QA,HIGH,2026-04-29 10:00:00,164,2.29
BUG-1552,PRJ-007,EMP-016,EMP-006,QA,MEDIUM,2026-01-02 14:00:00,689,10.59
BUG-1553,PRJ-003,EMP-014,EMP-047,UAT,LOW,2026-01-02 10:00:00,2740,49.27
BUG-1554,PRJ-006,EMP-041,EMP-006,QA,HIGH,2026-03-22 11:00:00,511,5.98
BUG-1555,PRJ-006,EMP-027,EMP-028,QA,CRITICAL,2026-04-29 12:00:00,132,2.55
BUG-1556,PRJ-005,EMP-039,EMP-028,QA,HIGH,2026-01-10 11:00:00,460,5.8
BUG-1557,PRJ-001,EMP-008,EMP-028,QA,LOW,2026-04-09 09:00:00,2368,32.49
BUG-1558,PRJ-009,EMP-016,EMP-003,QA,LOW,2026-02-20 17:00:00,1243,14.9
BUG-1559,PRJ-003,EMP-011,EMP-028,QA,HIGH,2026-02-10 08:00:00,547,6.0
BUG-1560,PRJ-006,EMP-016,EMP-046,QA,MEDIUM,2026-01-19 13:00:00,782,8.25
BUG-1561,PRJ-005,EMP-026,EMP-050,PRODUCTION,HIGH,2026-02-05 16:00:00,292,4.2
BUG-1562,PRJ-008,EMP-014,EMP-038,QA,MEDIUM,2026-02-26 09:00:00,1311,19.14
BUG-1563,PRJ-004,EMP-024,EMP-038,QA,HIGH,2026-04-29 14:00:00,351,5.02
BUG-1564,PRJ-008,EMP-048,EMP-038,QA,HIGH,2026-01-24 15:00:00,651,6.83
BUG-1565,PRJ-006,EMP-033,EMP-023,QA,MEDIUM,2026-04-24 12:00:00,2378,33.69
BUG-1566,PRJ-006,EMP-016,EMP-050,PRODUCTION,MEDIUM,2026-03-16 15:00:00,1388,26.41
BUG-1567,PRJ-002,EMP-004,EMP-006,UAT,MEDIUM,2026-01-11 14:00:00,2158,37.05
BUG-1568,PRJ-002,EMP-049,EMP-047,QA,LOW,2026-01-27 09:00:00,1285,19.46
BUG-1569,PRJ-002,EMP-033,EMP-038,QA,LOW,2026-02-10 13:00:00,1685,22.51
BUG-1570,PRJ-005,EMP-024,EMP-023,QA,HIGH,2026-01-06 08:00:00,381,5.6
BUG-1571,PRJ-003,EMP-033,EMP-006,PRODUCTION,MEDIUM,2026-02-28 13:00:00,1254,23.42
BUG-1572,PRJ-002,EMP-049,EMP-028,UAT,CRITICAL,2026-04-22 11:00:00,163,1.41
BUG-1573,PRJ-005,EMP-008,EMP-023,QA,LOW,2026-04-23 15:00:00,827,8.73
BUG-1574,PRJ-007,EMP-014,EMP-046,QA,MEDIUM,2026-01-30 12:00:00,2831,49.54
BUG-1575,PRJ-003,EMP-008,EMP-046,UAT,HIGH,2026-02-19 10:00:00,495,6.67
BUG-1576,PRJ-003,EMP-016,EMP-050,QA,HIGH,2026-04-28 10:00:00,625,7.4
BUG-1577,PRJ-003,EMP-039,EMP-023,UAT,MEDIUM,2026-03-20 14:00:00,1191,17.55
BUG-1578,PRJ-006,EMP-049,EMP-006,UAT,HIGH,2026-02-12 12:00:00,271,2.72
BUG-1579,PRJ-006,EMP-049,EMP-050,QA,HIGH,2026-02-10 08:00:00,603,8.59
BUG-1580,PRJ-005,EMP-041,EMP-038,PRODUCTION,HIGH,2026-01-22 13:00:00,439,6.87
BUG-1581,PRJ-005,EMP-011,EMP-038,QA,LOW,2026-03-20 14:00:00,2142,41.68
BUG-1582,PRJ-007,EMP-011,EMP-050,QA,MEDIUM,2026-03-12 15:00:00,2697,36.03
BUG-1583,PRJ-006,EMP-008,EMP-023,UAT,MEDIUM,2026-04-13 08:00:00,485,5.74
BUG-1584,PRJ-001,EMP-049,EMP-006,QA,HIGH,2026-01-21 15:00:00,330,5.76
BUG-1585,PRJ-003,EMP-014,EMP-038,QA,MEDIUM,2026-04-05 09:00:00,897,14.23
BUG-1586,PRJ-006,EMP-014,EMP-047,QA,LOW,2026-04-26 14:00:00,2426,48.14
BUG-1587,PRJ-006,EMP-049,EMP-046,QA,MEDIUM,2026-04-04 10:00:00,2268,29.54
BUG-1588,PRJ-007,EMP-008,EMP-003,PRODUCTION,MEDIUM,2026-04-03 11:00:00,2533,36.96
BUG-1589,PRJ-008,EMP-027,EMP-003,QA,HIGH,2026-04-15 16:00:00,329,6.13
BUG-1590,PRJ-005,EMP-014,EMP-023,UAT,MEDIUM,2026-01-31 13:00:00,2763,28.49
BUG-1591,PRJ-004,EMP-024,EMP-046,QA,LOW,2026-04-20 11:00:00,2042,33.27
BUG-1592,PRJ-010,EMP-016,EMP-046,UAT,HIGH,2026-02-09 16:00:00,235,2.25
BUG-1593,PRJ-010,EMP-041,EMP-050,QA,HIGH,2026-02-09 16:00:00,452,6.97
BUG-1594,PRJ-008,EMP-004,EMP-023,UAT,CRITICAL,2026-04-24 15:00:00,147,1.33
BUG-1595,PRJ-006,EMP-008,EMP-038,QA,HIGH,2026-01-28 16:00:00,658,12.79
BUG-1596,PRJ-001,EMP-049,EMP-047,QA,LOW,2026-02-10 17:00:00,2189,35.83
BUG-1597,PRJ-005,EMP-039,EMP-038,PRODUCTION,LOW,2026-02-18 16:00:00,1178,10.57
BUG-1598,PRJ-005,EMP-016,EMP-006,QA,MEDIUM,2026-02-02 14:00:00,1350,25.06
BUG-1599,PRJ-001,EMP-024,EMP-038,QA,MEDIUM,2026-03-01 15:00:00,1025,11.35
BUG-1600,PRJ-006,EMP-026,EMP-006,QA,CRITICAL,2026-04-29 17:00:00,141,1.74
BUG-1601,PRJ-005,EMP-024,EMP-050,QA,MEDIUM,2026-03-16 12:00:00,1508,28.49
BUG-1602,PRJ-006,EMP-041,EMP-050,UAT,MEDIUM,2026-01-16 12:00:00,2474,45.24
BUG-1603,PRJ-007,EMP-014,EMP-047,UAT,HIGH,2026-01-07 17:00:00,489,7.61
BUG-1604,PRJ-001,EMP-016,EMP-028,QA,CRITICAL,2026-03-30 17:00:00,127,1.71
BUG-1605,PRJ-006,EMP-011,EMP-047,UAT,MEDIUM,2026-01-10 14:00:00,685,8.7
BUG-1606,PRJ-007,EMP-041,EMP-023,QA,HIGH,2026-04-08 10:00:00,563,8.45
BUG-1607,PRJ-003,EMP-008,EMP-006,UAT,CRITICAL,2026-04-12 15:00:00,84,1.64
BUG-1608,PRJ-001,EMP-011,EMP-050,QA,HIGH,2026-04-22 08:00:00,204,2.23
BUG-1609,PRJ-008,EMP-008,EMP-006,PRODUCTION,MEDIUM,2026-03-15 13:00:00,2337,19.84
BUG-1610,PRJ-005,EMP-016,EMP-047,QA,HIGH,2026-03-29 11:00:00,442,3.95
BUG-1611,PRJ-001,EMP-004,EMP-006,QA,MEDIUM,2026-03-19 16:00:00,2326,29.54
BUG-1612,PRJ-001,EMP-008,EMP-050,PRODUCTION,HIGH,2026-01-15 16:00:00,227,3.52
BUG-1613,PRJ-007,EMP-048,EMP-006,QA,HIGH,2026-01-09 15:00:00,283,4.16
BUG-1614,PRJ-002,EMP-024,EMP-028,UAT,MEDIUM,2026-04-02 15:00:00,2260,32.57
BUG-1615,PRJ-003,EMP-026,EMP-050,QA,HIGH,2026-03-09 15:00:00,647,10.02
BUG-1616,PRJ-006,EMP-048,EMP-038,PRODUCTION,CRITICAL,2026-01-23 11:00:00,237,2.25
BUG-1617,PRJ-009,EMP-004,EMP-047,QA,MEDIUM,2026-01-19 10:00:00,1818,30.15
BUG-1618,PRJ-002,EMP-026,EMP-023,QA,MEDIUM,2026-03-21 16:00:00,2028,23.37
BUG-1619,PRJ-004,EMP-039,EMP-028,PRODUCTION,MEDIUM,2026-01-22 14:00:00,2732,36.88
BUG-1620,PRJ-004,EMP-027,EMP-023,QA,MEDIUM,2026-01-03 17:00:00,1189,12.95
BUG-1621,PRJ-004,EMP-016,EMP-047,PRODUCTION,MEDIUM,2026-04-12 11:00:00,2450,34.87
BUG-1622,PRJ-005,EMP-016,EMP-028,QA,MEDIUM,2026-03-10 16:00:00,1636,17.28
BUG-1623,PRJ-006,EMP-026,EMP-038,QA,LOW,2026-04-07 15:00:00,2825,27.84
BUG-1624,PRJ-009,EMP-039,EMP-046,QA,MEDIUM,2026-04-28 09:00:00,2128,19.81
BUG-1625,PRJ-005,EMP-008,EMP-003,QA,CRITICAL,2026-04-02 11:00:00,239,3.32
BUG-1626,PRJ-003,EMP-033,EMP-038,QA,MEDIUM,2026-04-14 13:00:00,1958,33.1
BUG-1627,PRJ-003,EMP-048,EMP-028,QA,HIGH,2026-03-09 10:00:00,280,4.95
BUG-1628,PRJ-001,EMP-016,EMP-050,QA,LOW,2026-03-03 17:00:00,602,6.79
BUG-1629,PRJ-009,EMP-039,EMP-023,QA,HIGH,2026-01-23 14:00:00,423,6.83
BUG-1630,PRJ-007,EMP-004,EMP-006,QA,HIGH,2026-01-25 14:00:00,719,13.95
BUG-1631,PRJ-010,EMP-014,EMP-038,QA,LOW,2026-02-26 09:00:00,1484,14.65
BUG-1632,PRJ-004,EMP-004,EMP-028,QA,LOW,2026-04-10 16:00:00,2014,32.14
BUG-1633,PRJ-006,EMP-008,EMP-046,QA,HIGH,2026-02-14 08:00:00,418,5.72
BUG-1634,PRJ-003,EMP-024,EMP-006,UAT,MEDIUM,2026-02-07 14:00:00,1201,14.27
BUG-1635,PRJ-005,EMP-014,EMP-006,UAT,HIGH,2026-03-26 14:00:00,253,3.43
BUG-1636,PRJ-005,EMP-008,EMP-046,QA,LOW,2026-04-25 09:00:00,2481,45.08
BUG-1637,PRJ-006,EMP-039,EMP-006,QA,LOW,2026-02-01 08:00:00,1030,17.92
BUG-1638,PRJ-002,EMP-041,EMP-028,QA,HIGH,2026-01-04 15:00:00,178,2.61
BUG-1639,PRJ-006,EMP-011,EMP-047,UAT,HIGH,2026-01-26 13:00:00,255,4.7
BUG-1640,PRJ-008,EMP-008,EMP-038,QA,MEDIUM,2026-01-01 15:00:00,2016,38.65
BUG-1641,PRJ-005,EMP-016,EMP-006,UAT,LOW,2026-03-02 17:00:00,876,15.07
BUG-1642,PRJ-010,EMP-027,EMP-023,QA,CRITICAL,2026-02-01 09:00:00,218,1.92
BUG-1643,PRJ-005,EMP-027,EMP-006,PRODUCTION,LOW,2026-03-04 14:00:00,2044,24.04
BUG-1644,PRJ-007,EMP-049,EMP-006,QA,HIGH,2026-01-02 08:00:00,342,5.33
BUG-1645,PRJ-007,EMP-026,EMP-006,QA,LOW,2026-01-10 17:00:00,2691,43.14
BUG-1646,PRJ-010,EMP-016,EMP-050,UAT,LOW,2026-02-18 13:00:00,1969,37.31
BUG-1647,PRJ-007,EMP-027,EMP-028,UAT,MEDIUM,2026-02-19 17:00:00,2360,20.99
BUG-1648,PRJ-005,EMP-041,EMP-003,QA,HIGH,2026-03-01 15:00:00,325,3.26
BUG-1649,PRJ-005,EMP-014,EMP-003,PRODUCTION,MEDIUM,2026-03-18 12:00:00,1494,17.35
BUG-1650,PRJ-005,EMP-049,EMP-028,QA,LOW,2026-04-19 15:00:00,2427,42.35
BUG-1651,PRJ-010,EMP-016,EMP-028,QA,LOW,2026-01-30 11:00:00,1397,17.78
BUG-1652,PRJ-001,EMP-027,EMP-006,PRODUCTION,HIGH,2026-01-07 14:00:00,206,1.83
BUG-1653,PRJ-001,EMP-027,EMP-046,QA,CRITICAL,2026-03-04 11:00:00,196,1.74
BUG-1654,PRJ-002,EMP-048,EMP-046,QA,MEDIUM,2026-03-09 13:00:00,1521,26.72
BUG-1655,PRJ-002,EMP-039,EMP-006,QA,CRITICAL,2026-02-22 08:00:00,197,2.18
BUG-1656,PRJ-003,EMP-041,EMP-023,UAT,HIGH,2026-04-04 16:00:00,257,3.35
BUG-1657,PRJ-008,EMP-011,EMP-050,UAT,CRITICAL,2026-04-04 17:00:00,39,0.64
BUG-1658,PRJ-003,EMP-033,EMP-047,UAT,LOW,2026-03-15 10:00:00,1479,27.21
BUG-1659,PRJ-010,EMP-027,EMP-006,QA,LOW,2026-03-10 12:00:00,2467,29.35
BUG-1660,PRJ-006,EMP-049,EMP-046,QA,MEDIUM,2026-02-24 08:00:00,2557,28.09
BUG-1661,PRJ-001,EMP-016,EMP-023,QA,MEDIUM,2026-03-22 16:00:00,857,12.88
BUG-1662,PRJ-007,EMP-039,EMP-038,PRODUCTION,CRITICAL,2026-04-08 13:00:00,53,0.88
BUG-1663,PRJ-006,EMP-033,EMP-006,UAT,CRITICAL,2026-03-12 17:00:00,46,0.8
BUG-1664,PRJ-010,EMP-033,EMP-038,QA,MEDIUM,2026-02-01 15:00:00,1256,20.9
BUG-1665,PRJ-002,EMP-048,EMP-047,QA,HIGH,2026-04-01 12:00:00,697,8.8
BUG-1666,PRJ-007,EMP-048,EMP-023,UAT,CRITICAL,2026-01-13 09:00:00,235,3.04
BUG-1667,PRJ-002,EMP-004,EMP-050,QA,HIGH,2026-03-04 12:00:00,272,4.03
BUG-1668,PRJ-003,EMP-049,EMP-003,QA,LOW,2026-03-09 11:00:00,1041,9.73
BUG-1669,PRJ-010,EMP-026,EMP-038,PRODUCTION,HIGH,2026-03-01 14:00:00,408,5.6
BUG-1670,PRJ-002,EMP-011,EMP-050,QA,MEDIUM,2026-02-27 16:00:00,2085,39.47
BUG-1671,PRJ-004,EMP-024,EMP-006,UAT,HIGH,2026-04-10 10:00:00,270,2.29
BUG-1672,PRJ-001,EMP-011,EMP-003,QA,MEDIUM,2026-02-15 15:00:00,1628,17.71
BUG-1673,PRJ-002,EMP-016,EMP-046,QA,MEDIUM,2026-01-22 09:00:00,1800,16.65
BUG-1674,PRJ-005,EMP-004,EMP-003,QA,MEDIUM,2026-01-13 11:00:00,2206,26.67
BUG-1675,PRJ-001,EMP-008,EMP-050,UAT,HIGH,2026-04-18 16:00:00,191,2.74
BUG-1676,PRJ-003,EMP-049,EMP-006,QA,HIGH,2026-02-23 17:00:00,175,2.12
BUG-1677,PRJ-006,EMP-027,EMP-050,PRODUCTION,LOW,2026-01-26 16:00:00,1360,23.78
BUG-1678,PRJ-003,EMP-011,EMP-047,QA,LOW,2026-04-15 13:00:00,670,8.31
BUG-1679,PRJ-006,EMP-014,EMP-050,QA,HIGH,2026-03-28 12:00:00,403,7.51
BUG-1680,PRJ-009,EMP-026,EMP-046,UAT,HIGH,2026-03-06 09:00:00,699,13.19
BUG-1681,PRJ-009,EMP-024,EMP-028,QA,MEDIUM,2026-04-07 09:00:00,2837,40.37
BUG-1682,PRJ-004,EMP-041,EMP-023,QA,MEDIUM,2026-02-09 15:00:00,1520,28.84
BUG-1683,PRJ-006,EMP-024,EMP-046,QA,LOW,2026-02-02 13:00:00,2193,32.86
BUG-1684,PRJ-006,EMP-011,EMP-050,QA,HIGH,2026-03-19 16:00:00,586,6.47
BUG-1685,PRJ-010,EMP-008,EMP-003,QA,LOW,2026-01-10 14:00:00,2273,28.86
BUG-1686,PRJ-001,EMP-004,EMP-003,QA,LOW,2026-02-03 16:00:00,967,17.22
BUG-1687,PRJ-010,EMP-024,EMP-046,QA,MEDIUM,2026-03-27 12:00:00,1869,27.43
BUG-1688,PRJ-009,EMP-004,EMP-046,UAT,LOW,2026-03-28 14:00:00,2051,38.92
BUG-1689,PRJ-008,EMP-004,EMP-047,QA,MEDIUM,2026-03-23 14:00:00,1139,15.67
BUG-1690,PRJ-004,EMP-011,EMP-050,UAT,LOW,2026-04-01 17:00:00,1371,18.98
BUG-1691,PRJ-010,EMP-016,EMP-023,PRODUCTION,LOW,2026-03-14 13:00:00,886,12.14
BUG-1692,PRJ-006,EMP-024,EMP-050,QA,HIGH,2026-03-11 08:00:00,556,5.76
BUG-1693,PRJ-006,EMP-016,EMP-006,QA,MEDIUM,2026-03-26 17:00:00,788,12.4
BUG-1694,PRJ-004,EMP-033,EMP-046,UAT,MEDIUM,2026-04-07 14:00:00,719,12.63
BUG-1695,PRJ-002,EMP-004,EMP-028,UAT,MEDIUM,2026-02-17 15:00:00,2287,40.11
BUG-1696,PRJ-001,EMP-016,EMP-038,UAT,LOW,2026-03-15 10:00:00,2659,49.61
BUG-1697,PRJ-005,EMP-027,EMP-050,PRODUCTION,HIGH,2026-03-29 15:00:00,287,3.58
BUG-1698,PRJ-005,EMP-048,EMP-050,QA,MEDIUM,2026-03-16 14:00:00,2774,25.19
BUG-1699,PRJ-003,EMP-008,EMP-006,QA,HIGH,2026-04-27 14:00:00,237,2.3
BUG-1700,PRJ-004,EMP-004,EMP-028,UAT,LOW,2026-03-04 12:00:00,980,10.41
BUG-1701,PRJ-004,EMP-033,EMP-028,QA,MEDIUM,2026-02-10 12:00:00,1914,25.86
BUG-1702,PRJ-010,EMP-004,EMP-006,QA,MEDIUM,2026-01-24 10:00:00,897,10.74
BUG-1703,PRJ-010,EMP-004,EMP-047,QA,HIGH,2026-03-06 09:00:00,300,4.22
BUG-1704,PRJ-008,EMP-024,EMP-047,QA,MEDIUM,2026-03-09 09:00:00,1274,12.55
BUG-1705,PRJ-005,EMP-049,EMP-038,QA,HIGH,2026-04-25 11:00:00,220,3.9
BUG-1706,PRJ-001,EMP-008,EMP-047,PRODUCTION,MEDIUM,2026-01-03 10:00:00,1462,18.67
BUG-1707,PRJ-003,EMP-039,EMP-047,QA,HIGH,2026-02-09 08:00:00,395,6.5
BUG-1708,PRJ-008,EMP-011,EMP-028,QA,LOW,2026-02-13 17:00:00,1078,20.9
BUG-1709,PRJ-010,EMP-026,EMP-023,UAT,LOW,2026-04-02 10:00:00,2428,29.38
BUG-1710,PRJ-006,EMP-048,EMP-050,PRODUCTION,CRITICAL,2026-03-04 14:00:00,131,1.92
BUG-1711,PRJ-004,EMP-039,EMP-050,QA,CRITICAL,2026-02-27 14:00:00,106,1.21
BUG-1712,PRJ-010,EMP-008,EMP-023,QA,HIGH,2026-01-03 12:00:00,467,4.42
BUG-1713,PRJ-007,EMP-011,EMP-050,UAT,CRITICAL,2026-01-04 10:00:00,107,1.95
BUG-1714,PRJ-009,EMP-008,EMP-003,QA,LOW,2026-04-05 15:00:00,2154,33.7
BUG-1715,PRJ-002,EMP-026,EMP-023,PRODUCTION,CRITICAL,2026-01-14 17:00:00,91,1.6
BUG-1716,PRJ-001,EMP-004,EMP-050,UAT,MEDIUM,2026-04-13 15:00:00,697,10.03
BUG-1717,PRJ-008,EMP-033,EMP-050,QA,HIGH,2026-01-29 10:00:00,185,2.73
BUG-1718,PRJ-002,EMP-008,EMP-028,QA,LOW,2026-02-27 10:00:00,1276,24.35
BUG-1719,PRJ-002,EMP-011,EMP-046,QA,LOW,2026-01-28 10:00:00,2574,44.51
BUG-1720,PRJ-006,EMP-027,EMP-023,QA,HIGH,2026-01-04 08:00:00,691,10.63
BUG-1721,PRJ-008,EMP-048,EMP-028,PRODUCTION,LOW,2026-01-07 12:00:00,1526,29.56
BUG-1722,PRJ-003,EMP-033,EMP-028,QA,MEDIUM,2026-02-02 11:00:00,1042,17.31
BUG-1723,PRJ-006,EMP-011,EMP-006,UAT,CRITICAL,2026-01-11 17:00:00,239,2.2
BUG-1724,PRJ-002,EMP-008,EMP-003,QA,CRITICAL,2026-02-10 10:00:00,214,3.36
BUG-1725,PRJ-006,EMP-016,EMP-047,QA,MEDIUM,2026-01-07 17:00:00,809,11.54
BUG-1726,PRJ-008,EMP-024,EMP-038,QA,HIGH,2026-04-14 15:00:00,661,6.62
BUG-1727,PRJ-010,EMP-027,EMP-046,QA,MEDIUM,2026-01-21 09:00:00,876,17.32
BUG-1728,PRJ-010,EMP-008,EMP-050,UAT,HIGH,2026-03-29 17:00:00,450,7.5
BUG-1729,PRJ-006,EMP-033,EMP-038,QA,MEDIUM,2026-02-28 11:00:00,1755,33.45
BUG-1730,PRJ-008,EMP-039,EMP-006,QA,MEDIUM,2026-02-23 16:00:00,1136,19.41
BUG-1731,PRJ-006,EMP-004,EMP-023,PRODUCTION,MEDIUM,2026-04-29 12:00:00,2827,52.39
BUG-1732,PRJ-008,EMP-014,EMP-050,QA,MEDIUM,2026-04-22 13:00:00,2837,39.09
BUG-1733,PRJ-003,EMP-014,EMP-003,QA,MEDIUM,2026-01-08 10:00:00,2812,42.4
BUG-1734,PRJ-003,EMP-049,EMP-038,QA,MEDIUM,2026-01-16 15:00:00,1415,21.57
BUG-1735,PRJ-006,EMP-049,EMP-046,QA,HIGH,2026-01-21 10:00:00,424,7.23
BUG-1736,PRJ-009,EMP-024,EMP-028,QA,MEDIUM,2026-03-05 10:00:00,1947,34.79
BUG-1737,PRJ-004,EMP-027,EMP-023,PRODUCTION,MEDIUM,2026-01-02 14:00:00,1604,20.55
BUG-1738,PRJ-004,EMP-048,EMP-003,QA,MEDIUM,2026-04-11 14:00:00,2262,37.95
BUG-1739,PRJ-008,EMP-049,EMP-047,QA,CRITICAL,2026-04-17 11:00:00,156,1.7
BUG-1740,PRJ-010,EMP-011,EMP-046,QA,HIGH,2026-03-27 08:00:00,684,13.09
BUG-1741,PRJ-007,EMP-039,EMP-047,UAT,CRITICAL,2026-04-12 08:00:00,144,2.06
BUG-1742,PRJ-002,EMP-024,EMP-028,PRODUCTION,MEDIUM,2026-04-11 10:00:00,2172,23.53
BUG-1743,PRJ-009,EMP-008,EMP-028,QA,HIGH,2026-04-11 15:00:00,513,9.26
BUG-1744,PRJ-006,EMP-026,EMP-038,QA,MEDIUM,2026-04-08 16:00:00,1283,13.2
BUG-1745,PRJ-003,EMP-033,EMP-038,UAT,LOW,2026-01-12 14:00:00,862,12.68
